td_id,ordenes,money,CuadranteMoney,CuadranteOrdenes,Cuadrante_Final
019bd1f8ec1e223a8a38b9a420250b0abfbac7b1c8d1bab92b39cc343c631b5a,3,87399.5,Warm,Regular,"2,2"
019da4b759239a0b6b1dffa33524b15a6f1d311343675aca8f162183d4d853ad,3,68857.36,Cold,Regular,"1,2"
019e3e12834f179024049e48260840f131f00aa8981a45575963365ec4c97309,2,45800.0,Cold,Newbie,"1,1"
019ed9946ba4f1c90a2687e23b4fa9f3893799c901f28b628618026ded3e213e,3,6214.289999999999,Cold,Regular,"1,2"
019f4b4cce8bcfa20952e8f9bd69e8e9494539826f8dca712489d0f986545f3f,2,156994.0,Warm,Newbie,"2,1"
01a067f7-e2bc-4927-a6b0-d29234725975,8,406695.0,Hot,Top,"3,3"
01a30bd67b1842bdc815564f64b57a35d17a4788a80b57109b5e1d97c33233eb,3,139700.0,Warm,Regular,"2,2"
01a343bca4d7195f8439812fb7c0adf919ae1760fb981ce33a864f97f07286d8,12,465859.83999999997,Hot,Top,"3,3"
01a5bdb9-ae44-47ca-8ffa-39247f4d9601,23,1259272.2,Hot,Top,"3,3"
01a62342b16ee1e9adbc750cbc16cf3180b6f02516350f3afee66fa8da2e18f7,2,35090.0,Cold,Newbie,"1,1"
01a8fa6720db0c2fa3800b8831cc77b3cbd1c94d311860119fef48efe20a923c,8,387282.56,Hot,Top,"3,3"
01a96a2a78bd396eadd665c96fdb085034389c5fac909228c7141bb9de591d80,4,96999.92,Warm,Regular,"2,2"
01a9e6c6b9506c97c03cb7cd9458d53f76740dc5f1ec127c070ba0db59fa3308,3,181111.58000000002,Hot,Regular,"3,2"
01ab412f-57a9-489c-9017-c440ae236c5f,7,505555.24000000005,Hot,Top,"3,3"
01acefbacdf9a1673b2c309ea2ddc45d4bed1edf89d0a943cb9e284d82b9abfe,2,33559.92,Cold,Newbie,"1,1"
01ae2f75c1ad7a75dd458e72aa1c123345af08932b1599395336e4c3387cf9e8,5,71640.0,Cold,Top,"1,3"
01ae97456ee3ca14bde9300d3b89fa6cb34f191a28bb82b4b7c947d4b5a998db,3,29904.84,Cold,Regular,"1,2"
01af9272-d785-4dc3-8a8b-58c93e2a7527,3,56500.0,Cold,Regular,"1,2"
01b1dd5ba328ebe0c0dbb44c762bbb4fc83e5aa38ddf0f1dbfadbb93a3fd9bd6,5,205600.0,Hot,Top,"3,3"
01b262b2251b9233daa7e981f85adf3c1bec97ce77a5b22ade2e5a80a336790b,2,27457.02,Cold,Newbie,"1,1"
01b31180-f453-44f4-bd9a-31364543f49b,9,135957.66,Warm,Top,"2,3"
01b4f7b0-32c7-4008-8511-cc8800bcd927,3,40500.0,Cold,Regular,"1,2"
01b5497babcdbd916767e97f3a595100c8c699e15874e5fac54bc7811f87bb94,5,300000.0,Hot,Top,"3,3"
01b62a1c-9c77-477c-94a0-2ee2a4fe41e4,2,110160.0,Warm,Newbie,"2,1"
01b6b5713b34a59e6d45108211a67c3f5613c6fc6c50b013de13465ba4f6cf22,12,253732.93,Hot,Top,"3,3"
01b78c274fb2be9e2080424422b7adec7f0cebb88a2d6c7b28c61f99581636f5,11,362657.7,Hot,Top,"3,3"
01b9356eab6a781762c9d25a02c28af3d79f9fc953c138f4f0bda96790ab5336,9,69000.0,Cold,Top,"1,3"
01bff0df-1905-47bc-ba90-c3946bab9b3e,2,97200.0,Warm,Newbie,"2,1"
01c0e913a9e93851ac6feed885b8a23de09578fcedf5a24de9f0d7f47ff83c0c,3,118300.0,Warm,Regular,"2,2"
01c197a50b855ae4f3045ea558600bb4ff927268cbcdda5dfd63c7f8afa0c417,2,90600.0,Warm,Newbie,"2,1"
01c1f21438574b7d460d56631cc54f55d1ac8c4adeed908d50eb350c0a35abd5,2,98900.0,Warm,Newbie,"2,1"
01c21b2a67f27b326f03b2e56a5e62f53f56ec6320d50c24926655e4ff0190b3,3,349196.64,Hot,Regular,"3,2"
01c448868b95fb4e9a5b9677fb76a08b3506b6deddfbb614777dd98cf3357365,4,161420.0,Warm,Regular,"2,2"
01c4dca473895f5a55095ecd6b52ccb4cabc64557750f1c8f5ab34c0eeda146a,2,90840.3,Warm,Newbie,"2,1"
01c4f215-ddc7-4048-94ac-35e8973f3fe2,3,84499.0,Cold,Regular,"1,2"
01c723d8be0f017ca175d5a1bdf507a7f7aa7063974de163641214cca6abf9a1,5,127299.92,Warm,Top,"2,3"
01ca089e3253c5172d71ae6d9549785517b7e0f9dc1b62eec192e13b4dde0499,2,102200.0,Warm,Newbie,"2,1"
01ce56dee24dd2e20e775b0011967c4a6317519b6aabdf2f78c1d4909abab069,2,201400.0,Hot,Newbie,"3,1"
01ced713457af9f78fc515bd7d614cd108ff8e8ef6d1c69bc48e18d2ecd6ad0c,4,273330.0,Hot,Regular,"3,2"
01cf0cc666737caa3994e4e5453be137adf5fdb07a427deacfc2f1359271567a,3,606789.19,Hot,Regular,"3,2"
01d2ee7ef2d33d6ccb6ca167100d7ce6b5cdfb02b8b3668d048da935ce6cf25b,2,54799.0,Cold,Newbie,"1,1"
01da38ab81b0b595d9d8e16c9aabef9c7a59bf4ad0c10abd77890a8f91601b78,3,57000.0,Cold,Regular,"1,2"
01dcb6a5f657ba023e2d301c74b53adbe4fdde07f0baf41b9685d372d1add714,2,66750.0,Cold,Newbie,"1,1"
01de252d30d0cd99b5032cc831e4c0263e01e9b73fd155aa0354ff81cee5f06a,3,128960.0,Warm,Regular,"2,2"
01e2a98c-c3f3-41c1-954a-57e3efb898e1,4,97069.92,Warm,Regular,"2,2"
01e42e53-c3c8-440e-862c-d341488bf568,5,277750.0,Hot,Top,"3,3"
01e4b58b-552e-4381-a9d9-9907af5c898e,2,121900.0,Warm,Newbie,"2,1"
01e58885bd90089a623e2ca1eadd426e977e7c8e42afbb00ccde030e61c68c75,9,1764950.0,Hot,Top,"3,3"
01e73392-1c88-44d5-b861-de93fcce6145,70,6186857.72,Hot,Top,"3,3"
01ed6f61-24ec-47fa-81dc-44b9f8e7343f,2,96460.0,Warm,Newbie,"2,1"
01efbec2ec24cb590ae7a04a39ff850df5be8f917079309f80a49473a279b840,2,120500.0,Warm,Newbie,"2,1"
01f02f9edcd0e676c4ed4143f8b1fcfe55127c97cd47100a86b3017614035f91,2,410200.0,Hot,Newbie,"3,1"
01f22aaa-ad74-4c95-b749-be13fa709832,4,168480.0,Warm,Regular,"2,2"
01f507955b2529ebbdcee729a97f1bf2fa917784e3e31ffbf68161cfde13d744,2,54000.0,Cold,Newbie,"1,1"
01f57fd7d5dacbf196f3b38aa43739cebe21d236f55a6a553b52e059485b32fc,2,53200.0,Cold,Newbie,"1,1"
01f5dc03-2fbd-487d-a36b-ad7e120e31ad,27,865421.8200000001,Hot,Top,"3,3"
01f9f040f9b9f763d02f196fd60e3cce821400b3ee009d864fa3a1647865164e,10,388400.0,Hot,Top,"3,3"
020160b6-0541-49a6-9b72-4ed9d10d0d67,2,90500.0,Warm,Newbie,"2,1"
02051774c6cf15f711b3f08c56f0fb77d91c2aa9af27c29e9a3c866984ec966d,3,175500.0,Warm,Regular,"2,2"
02066a0b-bc21-4836-bd66-e538ef7cf438,2,212300.0,Hot,Newbie,"3,1"
02080471-0964-426a-9cbf-cc9792b7cd83,2,20000.0,Cold,Newbie,"1,1"
02094e4034e96e2cbcb7d4177338ff49ed7b425bf2ba7b6b545fb745a8adbdf8,2,24999.84,Cold,Newbie,"1,1"
020cc8f1b9ddb9a4a5c3dd872b0719374d72450036a749ace5866cd711df97eb,2,14000.0,Cold,Newbie,"1,1"
020f85becefce932cdc7541096d6fa1c710ae77202130e754c964c41dce64bd7,14,657331.6100000001,Hot,Top,"3,3"
020fa2739c3d1a6049da7887343c8d3d2c19f6a83324d387144cf1041e698b5b,6,195091.38,Hot,Top,"3,3"
0210fdfd71a59085028709037617cd68dafec3e536937f30fdaf057b2c121fdb,2,156400.0,Warm,Newbie,"2,1"
0212e901-763a-4e52-bf32-a1dae83654c8,2,134300.0,Warm,Newbie,"2,1"
02153737-2d30-4c15-91b3-da0b316fdd01,2,113439.13,Warm,Newbie,"2,1"
0218ef1e32e3ed173f48498de1a6fe1b0899eb9d00433e07c2084b32ba7e7c06,3,116584.85,Warm,Regular,"2,2"
0219e8313bee1fc1718e1a9fd6581f41f5c70779cb2c8a8e750b1f4ee8e794f9,5,434500.0,Hot,Top,"3,3"
021a5d2b-9245-4772-98e2-e03aff913821,2,88000.0,Warm,Newbie,"2,1"
021aeb6f15917da215d70d6a447ee37ea94e27414a4f7ce0b6df84a854597457,16,443500.0,Hot,Top,"3,3"
022023604b8ae75066e0198d98edf6514169edd321a073c730489e7b6cd24502,7,420500.0,Hot,Top,"3,3"
02244f90b6dcf6a29cca5d9b75c0a9d4c6a1581fbd08a354b7347e5a6c1f668b,5,123839.92,Warm,Top,"2,3"
0226ba12a29c6ff8f601b52b153b915b50db9c44925bddc84282b8e236e0a5d0,2,61900.0,Cold,Newbie,"1,1"
022a13acbd8c217142ead2e14720af835bb31ba457f6440d25fb1777c8ebf47d,2,82080.0,Cold,Newbie,"1,1"
022e9cbd36e127ee016065dff28a5131e859ddda127bda8b33a8eafbfe2dacb7,2,106216.67,Warm,Newbie,"2,1"
022ed458d7f647e819a8abb04923200196a5859dc003c0a790aa56699cfb8c7b,2,76178.0,Cold,Newbie,"1,1"
0230c2406238c2467b1180f0308d2828166b632398f51f4fe7a763282c2cf2a7,5,241700.0,Hot,Top,"3,3"
02341add1f394e1be6d6573f511b6bc23f921dd666bff2ee404989e3f35486f2,2,211000.0,Hot,Newbie,"3,1"
0237a5d04fe43d04d0bc95e0df90d6945cce931aac18de369dcfdc196a29f025,24,713015.48,Hot,Top,"3,3"
02394950-79e1-4f9a-863e-7803574cdba3,3,102060.0,Warm,Regular,"2,2"
0239cf3b8958597179cc113fba18b59a77149d455232f5a64cfa17e2660079fe,4,176360.0,Hot,Regular,"3,2"
023ad679c584194a3b47ddbc57d0c37a796b1963e053115a867bcaa10505d32b,3,272100.0,Hot,Regular,"3,2"
023d6069-9d9b-4a27-8c2e-74d27a91d7ee,2,20000.0,Cold,Newbie,"1,1"
023e4814fa52eb77b5351c304c1b917246e8ac4625ccc11f4acf6c373506fa51,2,148500.0,Warm,Newbie,"2,1"
023ee0dd8de80a5733702697c25cab5f6ccaba37906ca4398b73b77b0079d1b3,4,190899.84,Hot,Regular,"3,2"
023f5c00c661f9c82e896a20f1fdc87202e1fd5c25394e95c42413bcca748198,3,55760.0,Cold,Regular,"1,2"
0241f97b7b4a71a8e472ad88aba39e52c66e4caa4c363e0c98a95d88189f89ac,9,376979.68,Hot,Top,"3,3"
024577398d2568a44f2adc3999071082b0c13ee1db80af211a4e7fa7bc651955,5,155225.23,Warm,Top,"2,3"
02461d07eea7c991b355f5739cb6981212a89be0e1619fc73820432d03b571ba,20,416055.07,Hot,Top,"3,3"
0247cd2a-63d1-4474-b5cb-993ea68d07c7,2,161300.0,Warm,Newbie,"2,1"
024a692c921b0008eb289c25e7ab2e8fd29a372c64abc6b992780c9304288734,8,321179.83999999997,Hot,Top,"3,3"
024c0726c61fb972f2f26760f39d3ff9e3a7c7602a0298c6e4a4210e2e3ebd4f,2,20000.0,Cold,Newbie,"1,1"
024d53ed3ab74c3b3a428c31282b30deba0ebdd5acf6c790c3dbcb9b59cde9d4,5,125030.0,Warm,Top,"2,3"
0250447095d5ca977d5f251ec19b3afd86f5dcbacd9312e3eccd10e2f527e373,7,408700.0,Hot,Top,"3,3"
02521c0ec7854909b59e9a1cd9f105bb0a603783673342dc13c316578c132bc8,2,81000.0,Cold,Newbie,"1,1"
025342a6b14eddd95f0c51e50df31d1aa83c0518190e722e51f6b81f064a7574,5,224199.84,Hot,Top,"3,3"
0257869f-51c5-472f-96d0-2a7e31e7a4ac,4,268580.0,Hot,Regular,"3,2"
0259d3de-9ee8-467b-9d44-4200a30a50a9,5,234700.0,Hot,Top,"3,3"
025d842c-d740-4c92-a5ee-4102d0f19a7c,4,240850.0,Hot,Regular,"3,2"
025e3ccacfdc029a2b2e4891a935ffa8bbd56ef2af203936274c77da85d5b504,22,366243.47,Hot,Top,"3,3"
025f9cf775170cab17697419f9fc90f8a9c9bc3e0e0a3b88b15b794fcff2eaf3,2,101300.0,Warm,Newbie,"2,1"
025ff16ef9c3170adfa98790bd0bfd55fa7849c18d164eefb72951fb42818213,2,35902.66,Cold,Newbie,"1,1"
0260007e-8c91-45cb-a313-61a6f8bb4a62,7,174429.68999999997,Warm,Top,"2,3"
0260308dbde310302db5e1ec6f019cf08b626ef04143302dfc37689d2d0a75ab,5,58583.33,Cold,Top,"1,3"
02623f44-8f87-426b-ac27-4b9cfcd5b778,2,64600.0,Cold,Newbie,"1,1"
026590fa-a8ea-46fc-bf65-a97438ce2d93,2,102357.89,Warm,Newbie,"2,1"
0265bc3c3c5405c86de13130b415787992f6da5b029714b1e8f16959f6c06c40,2,48100.0,Cold,Newbie,"1,1"
0266c59c47dbf1eab3f5877452d9f918233ec42b248bcb781d26b4e5e1dbc747,4,114400.0,Warm,Regular,"2,2"
026b2079-6f21-4957-80fc-0fded3e0d1ac,4,105046.01,Warm,Regular,"2,2"
026ca2cfd61e233fdbc72ffb91c1245618a8a2eb11864a55fafbfe6fcd808320,7,222955.0,Hot,Top,"3,3"
026fed07b794c105b2abef2ce04d658a5411fcb69cd489f5ca91f4f00de10bce,2,165400.0,Warm,Newbie,"2,1"
02719e185b7e7176f8ecbbd38997be0a24edda6259a0aef646701fbd332367f6,4,136558.32,Warm,Regular,"2,2"
027261f4-6476-4223-8ed5-5d215127b770,3,178310.55,Hot,Regular,"3,2"
027294f2-d448-419c-8658-7c52ec07f5f4,4,12389.28,Cold,Regular,"1,2"
027466da55606951825f9419fd469c63e0d4df0e598e808d0a45871804022802,3,210308.1,Hot,Regular,"3,2"
02785565e971b386761aba47060489378c235d26075dec7a71b84086b30488c1,3,75177.06,Cold,Regular,"1,2"
0278cd6e-9171-4841-8338-25e54694b971,2,97800.0,Warm,Newbie,"2,1"
027e374843ab9d66e249e9d1b151e29c49e03d9c1fdd1ed81c26a80a9975e1be,3,65060.0,Cold,Regular,"1,2"
02821d8513a80d867b0dde6fec00a4528d793b0a67fd733cb21d7021e9eeaab6,6,292617.24,Hot,Top,"3,3"
028442b7-48eb-4ec6-ba27-ccc9b5ce276e,3,101480.0,Warm,Regular,"2,2"
02855965347f1e3e6ec43b7ec75d53b9827441946c913ad254cc4f3fb2400a27,2,53899.0,Cold,Newbie,"1,1"
0286a1cc-7438-408e-a164-96e72bb8efde,3,205719.92,Hot,Regular,"3,2"
0286e00ad37f50e2a3a737709be366cf0a90f5d74565f2676b083bab4f5a0142,2,21000.0,Cold,Newbie,"1,1"
028797359e3d2384ed3211fdddea4f33fce138a40b350d8ee5a9986f62ff0e58,7,914986.45,Hot,Top,"3,3"
028b1ad57fe3c289b5c258f33c18e0a7646b5f6791b486c613101207885e3b78,3,118556.2,Warm,Regular,"2,2"
028f83fc4fd80a7f9f9b4dbea191f6b1af2663843ee29a92c232014a37ce0afe,2,152790.91,Warm,Newbie,"2,1"
0292c37a5403d82cbaaba26b6e22a5721141c4af8f6745564a87658325f109ae,3,350700.0,Hot,Regular,"3,2"
0298dc6b677d5eea6ec6414f722199ace0649c9f385b572acdd903ec432beff3,2,60720.0,Cold,Newbie,"1,1"
0298e75b0ff4ebdd10e1d57f6f37ea2bf8a44d41f5b89931f5fbd7d1525d1c17,25,317905.84,Hot,Top,"3,3"
02992374298dda83527cf4388a68b289dfb8174236db1d339d061fd6ad6da956,2,121400.0,Warm,Newbie,"2,1"
029f2ba9e4593ae2324eb61b6f8fac6757bf9d50f3b3ab97c8eb213d61dbbfe4,11,487319.2,Hot,Top,"3,3"
029f3f039659cf1306a3947474dec1c73cdef21be2e939608f490dc2d3d02a33,3,183300.0,Hot,Regular,"3,2"
02a3f513a3ca9aab5e2c29eb7fe93dcde44f74b27b084dc75904ef92a613a247,11,569677.03,Hot,Top,"3,3"
02a4832e-e5cd-4407-a37d-0efd1cf5d54e,3,137398.3,Warm,Regular,"2,2"
02a5e154fe050867bbe97e76430a109f839e7683de44a79a6281dcb082a695e5,4,151876.6,Warm,Regular,"2,2"
02a6fb5de02f48f62b791b6a23b52f38f08c03ad0979b4ceefedfea18b81c3d3,2,123500.0,Warm,Newbie,"2,1"
02ac0b0000dad6a9b0540237ff9a27b8f35ca10002df6da50dd7a887e40b4291,2,92600.0,Warm,Newbie,"2,1"
02ac479631e1d4949356608d39a1036e176b70cb5737e5ba3a189686009db9a5,7,279020.0,Hot,Top,"3,3"
02ac75ad3fe8dcddeef8892522d0041e327e65aba0c4278f7b44cc72e0107326,51,1323520.18,Hot,Top,"3,3"
02b2dfd6d255a393456f4b86b7eb6606fd1e6dd6f27c9572d148ef90cca6741e,3,590200.0,Hot,Regular,"3,2"
02b51184aa5fabd108864e8e3158d102c07d0117d4cc4fa19168207964f8b7e0,2,114000.0,Warm,Newbie,"2,1"
02b6da19-f8a1-410b-8013-307b95ad09fe,4,150079.84,Warm,Regular,"2,2"
02b7443b597de968f8b8bf5de309f553c73a39e935d9659261b9125bf9921d61,7,186552.59,Hot,Top,"3,3"
02b979fce815b7ec5698f99635b6f7da239a5479f92cdf73b4b4641a2aaab160,2,81000.0,Cold,Newbie,"1,1"
02bdf21cde51c43ca7a35c98497421aabe564b83ec71fc12434e837ae4bc7777,5,247340.0,Hot,Top,"3,3"
02c30e1159ab06ab99731bd950c12ef4da11d19d880d65e25a33eecf47a05fbf,5,141850.0,Warm,Top,"2,3"
02c3a3d5-a798-415d-9620-367dcf64bc12,16,951615.97,Hot,Top,"3,3"
02c68e8263ae8d9b19a7b828975066e6e71e520844daadb031329b24e2c3295f,4,83639.99,Cold,Regular,"1,2"
02c7bad03251e8dce2043c86259fc6cc744c82255499bc808188209e314fd82b,2,32400.0,Cold,Newbie,"1,1"
02c7e3eed75d4cf9bab2085368345b48201de537feb90d950b0dc35edea62753,2,87600.0,Warm,Newbie,"2,1"
02c808a5599ec5f077c23e151393c719cc9af81a21f7c93468f17ef725624cb0,2,123200.0,Warm,Newbie,"2,1"
02c9a318-4242-46f0-a0f1-d080eb45901f,12,723062.5599999999,Hot,Top,"3,3"
02c9e1d4d4d8a0b5950885c5a1c50913d2c59655f24a2020378af7817b12227c,5,293280.0,Hot,Top,"3,3"
02cc626d-1aea-499d-9dd6-65d72b86b697,4,116941.0,Warm,Regular,"2,2"
02cf97a1-7bb3-48db-b9e4-6921d2e132ad,12,965513.7500000001,Hot,Top,"3,3"
02cfeb748d4c06a621e0a84f66e4f4e652bf9f1d4f0df0b24b1c9fdc00ee6b9c,2,34700.0,Cold,Newbie,"1,1"
02cffbd7b768f61d8f46f4dc5819c2cc2f3f4ec3e161a19e3c64630c02860869,2,85080.0,Cold,Newbie,"1,1"
02d19e731c50040ad5d883d7a4287746ee1d1d0e3c7352f996cad5e04b55f989,2,81600.0,Cold,Newbie,"1,1"
02d83dfcf036f6115016854adc82c057cc64e76fa798dc827f68f17845a4783d,2,201400.0,Hot,Newbie,"3,1"
02d9d5224f906b541256d0d01901804ad775907effffe8357b980a7c09f8dbe2,2,69748.5,Cold,Newbie,"1,1"
02dc0ac4bbd5709c3bee147118347ad3897fd20b6eaaaad7fbea96c60f39f7f9,48,3099888.64,Hot,Top,"3,3"
02e4610bdf96ed63d26eee32e3034aee98c11cf746da064405db3ecbe9a69213,4,271400.0,Hot,Regular,"3,2"
02e5b57493d4af858b79e81c650d3af45be581fc0ca6e26168fce4d193e61efb,11,1030195.7499999999,Hot,Top,"3,3"
02e841b70772bdf1035559edbfb9faa84d951910e043623839ff1f2cf8399f94,2,28670.79,Cold,Newbie,"1,1"
02e8e98ecec85ba88c5c864bc5faeb32ad47470974a7dd4bf616fe12db6d9ea6,2,37500.0,Cold,Newbie,"1,1"
02e9f6ef8bdbd00e272b7cd9498d68755203f7933e32c4463903c9e0ce3eb505,2,63497.600000000006,Cold,Newbie,"1,1"
02ea160c-fa7d-4613-b5bd-28400d18f5b6,3,30000.0,Cold,Regular,"1,2"
02eb3a94e54a7f460ca685de3bec04ec3e0da418a6900fef7dd3ed24fd1fdaf6,2,207360.0,Hot,Newbie,"3,1"
02ebb2c0cfa99331d21fbaab5099093d8d8b3685660e92754880d18c9b1554ae,2,102200.0,Warm,Newbie,"2,1"
02ef5d8d-bbc4-4ef8-9bfe-43e47c9954a9,3,95159.04000000001,Warm,Regular,"2,2"
02eff0f2720882be1e5713c6671bbfb1f9c4f9f4728b4708711b6ea58f38e365,5,139640.0,Warm,Top,"2,3"
02f0f4bc3c09b2e8e4b99667ceacd842a429dddbe7ff6474f5313f9b3ad755ff,4,121200.0,Warm,Regular,"2,2"
02f17394dc02a025b3204fd03bf8e60c026f7429a4c4cea74e4331928cb05f69,6,654069.53,Hot,Top,"3,3"
02f32e1cb4d9f7db3f2808b38eec1c4a6b4cec79db69322029f2dca5b2403464,2,132100.62,Warm,Newbie,"2,1"
02f3fc848f6e2f12102161089037eeac6be0ae0792118ea9471d67348e1bd80d,3,127699.52,Warm,Regular,"2,2"
02f66ba3fa92fba1c9f6023b08ebc45e1b09d69ce9dd4e123e6a0bad6be8a338,2,156034.03,Warm,Newbie,"2,1"
02f85cc6-dfff-40fc-a91a-36af101f509c,7,260177.63999999998,Hot,Top,"3,3"
02f914b06c8f96e4856d1048775f70f23e22cb2be195724728f47bea98651f6d,5,131247.68,Warm,Top,"2,3"
02fa37a3af98eb4d209c3b9dee91781c6255e28c934f0af968db848f714b5d12,7,181256.04,Hot,Top,"3,3"
02fa818faeea4fa8b056720f8c20fac5084a6728cd6f29e5844c6de5e24d042d,7,363800.0,Hot,Top,"3,3"
02fbb1d94d27b7b9961c98393c781b9161a5e1919d4f8626c084e5bd6dad3003,12,184700.0,Hot,Top,"3,3"
02fcb7409df1cb5cd1044d081820b7f012fb23e00d002cd3f033b13337977210,3,130392.73999999999,Warm,Regular,"2,2"
02fd746e31c961d5c40706cac42ef1709daf8c04b81908833ded7c6424e27a76,5,50000.0,Cold,Top,"1,3"
03001e3a5fe6b052226a26b259e464598ddfe249f88c81155b24e8d6ab9b8d6b,5,195634.51,Hot,Top,"3,3"
03015d26abf2bffcf5fff8983e43bdb5f787a829b6e6b2bfb213f59869f1f436,2,104200.0,Warm,Newbie,"2,1"
0307a7df-4077-4d07-8907-8710ddc44e55,6,255900.00000000003,Hot,Top,"3,3"
0308b595b1b4da51240583453bdb1b3f2d59f6e5679a3d855fb46fb1a58058e3,2,410200.0,Hot,Newbie,"3,1"
030afdf3ad5763d7aa47e47a2635db9ede312301eb4d66f934be68731cbc2327,3,66500.0,Cold,Regular,"1,2"
030d28ed04fae980921be189500f2d757ed4904ece383a8abde6476c9e4a5d85,2,24700.0,Cold,Newbie,"1,1"
030f8050-b9f6-4999-95ec-c196669a65ae,8,227479.84,Hot,Top,"3,3"
030f860ab18796077fcb663d1524043c7a1a1917612de47a66eb79dfdf551611,2,58480.0,Cold,Newbie,"1,1"
0310398347451cba4c8ee25b3166da92a6797e7aa75f6b8ffe32b5522fd7d376,3,38867.94,Cold,Regular,"1,2"
0311b3897c6ac876c5725f2b62fbe071f58deeaca8357044527c2402d54e4313,4,717600.0,Hot,Regular,"3,2"
03126b35b698b5a45c575f3e5e9624974e27e76ba9d79d5c1bb4df6c38be41c9,5,222829.68,Hot,Top,"3,3"
03158547-a7fc-4654-b5b0-46276300ece5,6,341419.1599999999,Hot,Top,"3,3"
031de1e538ab54ed51dbed4b36129ca2ded797766b30023210e2060240419813,2,62800.0,Cold,Newbie,"1,1"
031e5e58e19b04e0b51a0ab795e951408b8607ab74a3972a5d63e5557c2b1db1,2,44074.759999999995,Cold,Newbie,"1,1"
031f9f0f4055f968056e1aa00ea14eadc8468af442706756a061ef3645eca73f,6,123343.34999999999,Warm,Top,"2,3"
03210639e182d805e8211f950abfe5abb0ebcb5c9e9d0a245b4a5e546547de65,2,122200.0,Warm,Newbie,"2,1"
0326e5f5e4d14f86ff7a1386d9eb079a9eae3de0f5005a4e6cb4157dc92f2cf7,21,1302540.0,Hot,Top,"3,3"
0328278639165c4b14cfb22741dd2a31d96b27fa72a861b27e3cb2ccfbc96cb1,4,130930.0,Warm,Regular,"2,2"
0329d431f9ac113b7b39c0b7f85233e79e8e1a69b1332649526367cec48a7126,6,146489.6,Warm,Top,"2,3"
032b11e0e4a817966c3bf5c54b0d1417e2667233186fc9dac1fb9e83b9d9025d,3,186598.32,Hot,Regular,"3,2"
032c6074a801563b6b9310e6647cd06db404169dcc199d7475f0f48d26514db3,4,85040.0,Cold,Regular,"1,2"
0331cad0d8c2bd2813c829985d3171514fe63c18d0e40488f52df21986c2481e,2,24670.91,Cold,Newbie,"1,1"
03375e88-5fed-4cef-bc0a-57f05cdbaba9,2,39999.4,Cold,Newbie,"1,1"
033792a3b35063d7c44a273351dccf604c898f63b029be8ed2ed48a468ecddcb,2,59200.0,Cold,Newbie,"1,1"
033a39cd8e44e2376ea77428c285cf4b03944b96a3964a2ae30f0432d3429271,2,102200.0,Warm,Newbie,"2,1"
0340fd1a5cbbe7a98e7f7701205c6bd17d0e42a08521df7f099ec698fff35a02,5,255280.0,Hot,Top,"3,3"
0342a104c17d3a0f92f1ffebef6d4a446b5f1d94ef019790fefd15b3bfc41f33,3,158150.0,Warm,Regular,"2,2"
0345318c811b7cc788212ae1f645436d9d081c64c43f5239aaeb2cca214f2a29,2,76120.0,Cold,Newbie,"1,1"
03465200dc1b10b5050a11d4a3973d5a5dd2cb1cf10d0074e2f8563ab19cbc49,4,188725.0,Hot,Regular,"3,2"
034c9b09652d82609ca66da6cb48c962edd020f3ed051f188dde09a0e24ae297,7,122573.89,Warm,Top,"2,3"
035036fe-0527-4677-929f-3071bba220c2,2,74999.52,Cold,Newbie,"1,1"
0350b806dd0907eb1f2c456c1208ec8e0d9802127391498a6142a15b14cb929d,2,104200.0,Warm,Newbie,"2,1"
0350d06015a6f6ab35ad3303415120610f69d0efeb42083b047d0fc8f50845c9,3,69500.0,Cold,Regular,"1,2"
035783a4-886e-425c-b8c3-6479c41e920c,6,128974.87,Warm,Top,"2,3"
035798ee9a528530c585d574756b80067ac87358a3e5c4532b688d82897d5cd3,16,1048324.57,Hot,Top,"3,3"
0358170a4c1ccd58ac870c4a505db3175fb3e7c7dbd6d59c8a59d1f620f7b21e,5,264220.0,Hot,Top,"3,3"
035abb80d142979b12f042d4a01c3c10800ba861c5da1972b20308936c901c34,6,242559.36,Hot,Top,"3,3"
035ae8279b40a3b1ca8580177298a1379a7d7fc5ed8de8af345e0d385a3bb102,2,66108.04,Cold,Newbie,"1,1"
035d2e09ac114506e31d3b826200882f6380a3cfb80fbb49d46c2d1707d8b679,2,190000.0,Hot,Newbie,"3,1"
035fb7d4-0f85-45b5-bb51-096826aa5a73,2,72750.0,Cold,Newbie,"1,1"
03692c67-1a9b-4320-be4f-5590852d400d,7,329679.58,Hot,Top,"3,3"
036aadd14fc55f16cc1059d962c4e4dbf3549fcc79f361658fba7394421ead35,6,131700.0,Warm,Top,"2,3"
03708865-82ad-4952-b31c-6ef8398f2234,6,321299.99,Hot,Top,"3,3"
037190b5275d3a4675973c75170826acd4c023790cfc126867ff809e93d1d898,7,187499.0,Hot,Top,"3,3"
0373f608-b9e5-45ea-a70b-3f86e7483583,2,297600.0,Hot,Newbie,"3,1"
037446dd9a8199bca52ee0bb753939ed21878da9847fc44b51cd54e1a5f86f12,3,40878.83,Cold,Regular,"1,2"
03747bdb304096d610961c386f2bb86f845dadacbde8fbe25be598c5cf26258d,2,107390.76999999999,Warm,Newbie,"2,1"
